video;face_name;start_frame;end_frame;total_frame;start_time;end_time;duration
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_06_30_19_00_1.webm;Yukio HATOYAMA.jpg;3109;4137;4557;103;137;34
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_06_30_19_00_1.webm;Yukio HATOYAMA.jpg;4153;4553;4557;138;151;13
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;9;609;2825;0;20;20
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;685;705;2825;22;23;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;721;1317;2825;23;43;20
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;1333;1737;2825;44;57;13
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;1753;2237;2825;58;74;16
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;2253;2529;2825;74;84;10
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_08_23_19_00_1.webm;Junichiro KOIZUMI.jpg;2545;2821;2825;84;93;9
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;337;873;34053;11;29;18
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;1693;1745;34053;56;58;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;2045;2117;34053;68;70;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;2773;2889;34053;92;96;4
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;5589;6409;34053;186;213;27
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;6429;6441;34053;214;214;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;6473;6473;34053;215;215;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;6509;6609;34053;217;220;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;6621;6621;34053;220;220;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;6641;6641;34053;221;221;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8357;8457;34053;278;282;4
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8569;8633;34053;285;287;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8649;8701;34053;288;290;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8717;8725;34053;290;291;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8753;8769;34053;291;292;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8805;8865;34053;293;295;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8893;8901;34053;296;296;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8917;8921;34053;297;297;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8937;8957;34053;298;298;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8969;8969;34053;299;299;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;8981;9205;34053;299;307;8
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;9221;9221;34053;307;307;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Junichiro KOIZUMI.jpg;9269;9273;34053;309;309;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Takenori KANZAKI.jpg;1305;1313;34053;43;43;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Takenori KANZAKI.jpg;1325;1341;34053;44;44;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Takenori KANZAKI.jpg;1357;1373;34053;45;45;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_09_19_19_00_1.webm;Takenori KANZAKI.jpg;1913;1969;34053;63;65;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_13_19_00_3.webm;Yukio HATOYAMA.jpg;16253;16289;16669;542;543;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_13_19_00_3.webm;Yukio HATOYAMA.jpg;16305;16305;16669;543;543;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_13_19_00_3.webm;Yukio HATOYAMA.jpg;16321;16561;16669;544;552;8
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_13_19_00_3.webm;Yukio HATOYAMA.jpg;16645;16665;16669;555;555;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;7589;7589;17357;253;253;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;7673;7697;17357;255;256;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;10301;10305;17357;343;343;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;10321;10457;17357;344;348;4
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;11129;11417;17357;371;380;9
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;11433;11657;17357;381;388;7
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;11673;11713;17357;389;390;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;11729;11985;17357;391;399;8
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12353;12369;17357;412;412;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12385;12397;17357;413;413;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12413;12425;17357;414;414;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12441;12441;17357;415;415;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12461;12481;17357;415;416;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12521;12533;17357;417;418;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12545;12545;17357;418;418;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12565;12577;17357;419;419;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;12597;12621;17357;420;421;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;15533;15533;17357;518;518;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;15545;15549;17357;518;518;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;15569;15617;17357;519;520;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_20_19_00_3.webm;Junichiro KOIZUMI.jpg;15641;15693;17357;521;523;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42729;42729;50421;1425;1425;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42825;42825;50421;1428;1428;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42857;42881;50421;1429;1430;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42893;42897;50421;1430;1431;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42929;42941;50421;1432;1432;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42953;42961;50421;1432;1433;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42977;42981;50421;1433;1433;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;42993;42997;50421;1434;1434;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;45729;45805;50421;1525;1528;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Junichiro KOIZUMI.jpg;49677;49685;50421;1657;1657;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Takenori KANZAKI.jpg;43085;43597;50421;1437;1454;17
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Takenori KANZAKI.jpg;43685;43929;50421;1457;1465;8
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_10_31_19_00_1.webm;Takenori KANZAKI.jpg;45821;45881;50421;1528;1530;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;3617;3625;7497;120;120;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;3649;3705;7497;121;123;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;3725;3733;7497;124;124;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;3753;3773;7497;125;125;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;3789;3793;7497;126;126;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Junichiro KOIZUMI.jpg;5449;5561;7497;181;185;4
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Takenori KANZAKI.jpg;5581;5637;7497;186;187;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_11_22_19_00_1.webm;Yasuo FUKUDA.jpg;5713;5721;7497;190;190;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2001_12_28_19_00_1.webm;Yukio EDANO.jpg;4073;4893;4897;135;162;27
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;29;629;11485;0;20;20
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;721;1137;11485;24;37;13
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;1153;1401;11485;38;46;8
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;1417;1501;11485;47;50;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;1633;1713;11485;54;57;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;1729;2845;11485;57;94;37
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;2953;3337;11485;98;111;13
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;3353;3409;11485;111;113;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;3429;3485;11485;114;116;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;3501;4117;11485;116;137;21
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;4857;5277;11485;161;175;14
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;5361;5393;11485;178;179;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;5405;5733;11485;180;191;11
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;5745;5837;11485;191;194;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7037;7037;11485;234;234;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7337;7337;11485;244;244;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7377;7385;11485;246;246;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7401;7401;11485;246;246;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7413;7417;11485;247;247;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;7429;7433;11485;247;247;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_14_19_00_2.webm;Junichiro KOIZUMI.jpg;10685;10689;11485;356;356;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Ichiro OZAWA.jpg;141;157;20061;4;5;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7097;7509;20061;236;250;14
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7569;7573;20061;252;252;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7697;7697;20061;256;256;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7737;7737;20061;258;258;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7749;7749;20061;258;258;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7761;7773;20061;258;259;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7785;7793;20061;259;259;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7917;7941;20061;264;264;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;7961;11773;20061;265;392;127
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13597;13629;20061;453;454;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13865;13901;20061;462;463;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13913;13917;20061;463;464;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13929;13945;20061;464;465;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13965;13965;20061;465;465;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;13977;14505;20061;466;483;17
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;14541;14609;20061;484;487;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;15073;15121;20061;502;504;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;16249;16317;20061;541;544;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;16413;16425;20061;547;547;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;16441;16441;20061;548;548;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;16453;16477;20061;548;549;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;16785;16977;20061;559;566;7
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;17025;17057;20061;567;568;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;17069;17073;20061;569;569;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;17101;17113;20061;570;570;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;17125;17129;20061;571;571;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;18521;18533;20061;617;618;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;18549;18549;20061;618;618;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Kazuo SHII.jpg;18561;18649;20061;618;621;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Yasuo FUKUDA.jpg;12013;12193;20061;400;406;6
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Yasuo FUKUDA.jpg;12209;12241;20061;407;408;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Yasuo FUKUDA.jpg;12257;12781;20061;408;426;18
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_01_29_19_00_2.webm;Yukio HATOYAMA.jpg;19085;20057;20061;636;668;32
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;9;33;2941;0;1;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;49;89;2941;1;2;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;101;105;2941;3;3;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;117;193;2941;3;6;3
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;209;261;2941;6;8;2
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;273;273;2941;9;9;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;285;289;2941;9;9;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;305;345;2941;10;11;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;421;473;2941;14;15;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;533;541;2941;17;18;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;557;993;2941;18;33;15
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1009;1209;2941;33;40;7
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1317;1325;2941;43;44;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1337;1341;2941;44;44;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1365;1365;2941;45;45;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1381;1385;2941;46;46;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1397;1397;2941;46;46;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1409;1417;2941;46;47;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1441;1461;2941;48;48;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1473;1477;2941;49;49;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1489;1497;2941;49;49;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1509;1509;2941;50;50;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_04_19_00_1.webm;Junichiro KOIZUMI.jpg;1857;2633;2941;61;87;26
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;9;385;8821;0;12;12
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;421;421;8821;14;14;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;433;433;8821;14;14;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;449;453;8821;14;15;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5433;5473;8821;181;182;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5489;5517;8821;182;183;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5533;5569;8821;184;185;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5581;5581;8821;186;186;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5593;5613;8821;186;187;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5633;5633;8821;187;187;0
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5649;5689;8821;188;189;1
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5705;5901;8821;190;196;6
/net/per920a/export/das14a/satoh-lab/haolin/nhk/excerpts/2002_02_13_19_00_2.webm;Junichiro KOIZUMI.jpg;5929;5961;8821;197;198;1
